0.012615,0.010400,0.011855,0.011404,0.051512,0.047673,0.048537,0.048769,0.048717,0.048154,
0.048082,0.045940,0.049624,0.107523,0.103661,0.110350,0.108051,0.107427,0.104392,0.104194,
0.104255,0.103187,0.105401,0.106205,0.105833,0.103220,0.107331,
